file,model,method,case_id,is_wrong,category,severity,agent_id,round
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,292,True,contradiction,high,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,292,True,contradiction,high,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,292,True,contradiction,high,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,292,True,contradiction,high,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,292,True,contradiction,high,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,292,True,contradiction,high,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,292,True,error_propagation,high,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,292,True,error_propagation,high,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,292,True,error_propagation,medium,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,292,True,error_propagation,high,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,292,True,error_propagation,high,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,292,True,hallucination,high,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,292,True,hallucination,high,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,292,True,hallucination,high,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,292,True,hallucination,high,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,292,True,hallucination,high,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,292,True,hallucination,high,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,292,True,other,high,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,292,True,other,high,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,292,True,other,high,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,292,True,other,high,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,292,True,other,high,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,292,True,other,high,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,293,True,error_propagation,medium,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,293,True,error_propagation,medium,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,293,True,other,medium,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,293,True,other,medium,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,294,True,error_propagation,medium,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,294,True,error_propagation,medium,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,294,True,error_propagation,medium,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,294,True,other,medium,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,294,True,other,medium,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,294,True,other,medium,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,294,True,other,medium,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,294,True,other,medium,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,294,True,other,medium,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,295,True,sycophancy,medium,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,296,False,contradiction,medium,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,296,False,contradiction,medium,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,296,False,contradiction,medium,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,296,False,contradiction,medium,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,296,False,contradiction,medium,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,296,False,contradiction,medium,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,296,False,error_propagation,high,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,296,False,error_propagation,high,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,296,False,error_propagation,high,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,296,False,error_propagation,medium,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,296,False,error_propagation,high,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,296,False,error_propagation,high,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,296,False,hallucination,high,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,296,False,hallucination,high,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,296,False,hallucination,high,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,296,False,hallucination,high,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,296,False,hallucination,high,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,296,False,other,high,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,296,False,other,high,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,296,False,other,high,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,296,False,other,high,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,296,False,other,high,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,296,False,other,high,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,297,False,error_propagation,medium,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,297,False,error_propagation,medium,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,297,False,error_propagation,medium,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,297,False,error_propagation,medium,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,297,False,other,medium,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,297,False,other,medium,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,299,True,contradiction,high,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,299,True,contradiction,high,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,299,True,contradiction,high,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,299,True,contradiction,high,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,299,True,error_propagation,high,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,299,True,error_propagation,high,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,299,True,error_propagation,high,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,299,True,error_propagation,high,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,299,True,error_propagation,high,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,299,True,hallucination,medium,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,299,True,hallucination,medium,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,299,True,hallucination,medium,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,299,True,hallucination,medium,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,299,True,hallucination,medium,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,299,True,hallucination,medium,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,299,True,other,high,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,299,True,other,high,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,299,True,other,high,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,299,True,other,high,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,299,True,other,medium,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,300,False,contradiction,high,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,300,False,contradiction,high,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,300,False,other,medium,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,300,False,other,medium,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,301,False,error_propagation,medium,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,301,False,error_propagation,medium,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,301,False,error_propagation,medium,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,301,False,error_propagation,medium,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,301,False,error_propagation,medium,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,301,False,error_propagation,medium,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,301,False,hallucination,high,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,301,False,hallucination,high,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,301,False,hallucination,high,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,301,False,hallucination,high,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,301,False,hallucination,high,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,301,False,other,high,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,301,False,other,high,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,301,False,other,high,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,301,False,other,high,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,301,False,other,high,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,301,False,other,high,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,306,False,other,medium,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,306,False,other,medium,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,306,False,other,low,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,307,True,error_propagation,high,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,307,True,error_propagation,high,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,307,True,error_propagation,medium,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,307,True,error_propagation,high,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,307,True,error_propagation,high,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,307,True,hallucination,medium,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,307,True,hallucination,medium,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,307,True,hallucination,medium,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,307,True,hallucination,medium,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,307,True,hallucination,medium,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,307,True,hallucination,medium,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,307,True,other,medium,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,307,True,other,medium,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,307,True,other,medium,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,307,True,other,medium,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,307,True,other,medium,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,308,False,other,medium,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,308,False,other,medium,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,312,False,error_propagation,medium,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,312,False,error_propagation,medium,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,312,False,error_propagation,low,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,312,False,error_propagation,medium,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,312,False,error_propagation,medium,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,312,False,hallucination,high,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,312,False,hallucination,high,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,312,False,hallucination,high,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,312,False,hallucination,high,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,312,False,hallucination,high,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,312,False,hallucination,high,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,316,False,hallucination,medium,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,316,False,hallucination,medium,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,316,False,hallucination,medium,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,316,False,hallucination,medium,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,316,False,hallucination,medium,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,316,False,hallucination,medium,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,316,False,hallucination,medium,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,316,False,hallucination,medium,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,316,False,other,medium,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,316,False,other,medium,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,316,False,other,medium,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,317,False,contradiction,medium,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,317,False,contradiction,medium,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,317,False,error_propagation,high,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,317,False,error_propagation,high,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,317,False,error_propagation,medium,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,317,False,other,high,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,317,False,other,high,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,317,False,other,high,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,317,False,other,high,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,317,False,other,high,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,317,False,other,high,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,321,False,contradiction,high,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,321,False,contradiction,high,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,321,False,error_propagation,high,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,321,False,error_propagation,high,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,321,False,hallucination,high,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,321,False,hallucination,high,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,321,False,other,medium,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,321,False,other,medium,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,323,False,contradiction,medium,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,323,False,contradiction,medium,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,323,False,contradiction,medium,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,323,False,sycophancy,medium,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,323,False,sycophancy,medium,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,323,False,sycophancy,medium,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,323,False,sycophancy,medium,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,324,False,error_propagation,high,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,324,False,error_propagation,high,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,324,False,error_propagation,medium,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,324,False,error_propagation,high,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,324,False,error_propagation,high,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,325,False,contradiction,medium,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,325,False,contradiction,medium,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,325,False,contradiction,medium,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,325,False,error_propagation,medium,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,325,False,error_propagation,medium,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,325,False,error_propagation,medium,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,325,False,hallucination,medium,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,325,False,hallucination,medium,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,325,False,hallucination,medium,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,325,False,hallucination,medium,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,325,False,hallucination,medium,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,325,False,other,medium,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,325,False,other,medium,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,325,False,other,medium,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,328,False,error_propagation,high,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,328,False,error_propagation,high,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,328,False,error_propagation,high,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,328,False,error_propagation,high,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,328,False,hallucination,medium,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,328,False,hallucination,medium,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,328,False,hallucination,medium,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,328,False,hallucination,medium,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,328,False,hallucination,medium,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,328,False,hallucination,medium,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,328,False,hallucination,low,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,328,False,other,high,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,328,False,other,high,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,328,False,other,high,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,328,False,other,high,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,328,False,other,high,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,328,False,other,high,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,328,False,other,high,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,328,False,other,high,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,328,False,other,high,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,329,True,error_propagation,medium,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,329,True,error_propagation,high,Agent_Evidence,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,329,True,error_propagation,high,Agent_Treatment,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,329,True,error_propagation,high,Agent_Diagnostician,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,329,True,error_propagation,high,Agent_Evidence,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,329,True,error_propagation,high,Agent_Treatment,r2
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,329,True,other,high,Agent_Diagnostician,r1
detector_traces_qa_specialized_board_openai.jsonl,OpenAI,Role-Specialist Board,329,True,other,high,Agent_Diagnostician,r1
