file,model,method,case_id,dataset,gold_label,aggregated_answer,is_wrong,detection_mode,hallucinated_evidence_rate,reasoning_alignment_r1,reasoning_alignment_r2,answer_agreement_r1,answer_agreement_r2,consensus_illusion_flag,n_sycophantic_flip_agents,n_contradiction_flags,n_llm_findings,n_other_findings,n_findings_total,n_agents,reasoning_alignment_delta,answer_agreement_delta
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,281,qa,G,G,False,llm,0.0,0.456,0.48,1.0,1.0,False,0,0,6,6,12,3,0.023999999999999966,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,282,qa,H,H,False,llm,0.0,0.424,0.504,1.0,1.0,False,0,0,5,3,8,3,0.08000000000000002,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,283,qa,A,A,False,llm,0.0,0.38,0.484,1.0,1.0,False,0,0,0,0,0,3,0.10399999999999998,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,284,qa,D,B,True,llm,0.0,0.499,0.581,1.0,1.0,False,0,0,2,2,4,3,0.08199999999999996,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,285,qa,D,D,False,llm,0.0,0.41,0.521,1.0,1.0,False,0,0,0,0,0,3,0.11100000000000004,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,286,qa,H,H,False,llm,0.0,0.317,0.545,1.0,1.0,False,0,0,0,0,0,3,0.22800000000000004,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,287,qa,H,H,False,llm,0.125,0.462,0.581,1.0,1.0,False,0,0,1,0,1,3,0.11899999999999994,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,288,qa,A,A,False,llm,0.0,0.434,0.531,1.0,1.0,False,0,0,0,0,0,3,0.09700000000000003,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,289,qa,E,E,False,llm,0.0,0.453,0.57,1.0,1.0,False,0,0,0,0,0,3,0.11699999999999994,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,290,qa,G,G,False,llm,0.5,0.405,0.61,1.0,1.0,False,0,0,6,0,6,3,0.20499999999999996,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,291,qa,J,B,True,llm,0.0,0.366,0.409,1.0,1.0,False,0,0,0,0,0,3,0.04299999999999998,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,292,qa,A,C,True,llm,0.0,0.339,0.494,1.0,1.0,False,0,0,6,6,12,3,0.15499999999999997,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,293,qa,H,D,True,llm,0.0,0.399,0.492,1.0,1.0,False,0,0,0,0,0,3,0.09299999999999997,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,294,qa,B,A,True,llm,0.0,0.489,0.657,1.0,1.0,False,0,0,0,0,0,3,0.16800000000000004,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,295,qa,E,C,True,llm,0.0,0.419,0.535,0.333,1.0,False,1,0,1,0,1,3,0.11600000000000005,0.667
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,296,qa,J,J,False,llm,0.0,0.456,0.593,1.0,1.0,False,0,0,0,0,0,3,0.13699999999999996,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,297,qa,D,D,False,llm,0.0,0.528,0.667,1.0,1.0,False,0,0,0,0,0,3,0.139,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,298,qa,D,C,True,llm,0.0,0.567,0.721,1.0,1.0,False,0,0,0,0,0,3,0.15400000000000003,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,299,qa,G,A,True,llm,0.0,0.378,0.427,1.0,1.0,False,0,4,4,0,4,3,0.04899999999999999,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,300,qa,J,J,False,llm,0.0,0.414,0.369,0.333,0.333,False,0,2,2,0,2,3,-0.044999999999999984,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,301,qa,C,C,False,llm,0.0,0.425,0.637,1.0,1.0,False,0,0,3,3,6,3,0.21200000000000002,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,302,qa,C,C,False,llm,0.0,0.461,0.595,1.0,1.0,False,0,0,0,0,0,3,0.13399999999999995,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,303,qa,C,C,False,llm,0.0,0.39,0.423,1.0,1.0,False,0,0,0,0,0,3,0.032999999999999974,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,304,qa,B,B,False,llm,0.0,0.43,0.527,1.0,1.0,False,0,0,0,0,0,3,0.09700000000000003,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,305,qa,A,A,False,llm,0.0,0.576,0.562,1.0,1.0,False,0,0,0,0,0,3,-0.013999999999999901,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,306,qa,D,D,False,llm,1.2,0.454,0.627,1.0,1.0,False,0,0,6,0,6,3,0.173,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,307,qa,B,A,True,llm,0.833,0.462,0.524,1.0,1.0,False,0,1,6,0,6,3,0.062,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,308,qa,A,A,False,llm,0.0,0.537,0.5,1.0,1.0,False,0,0,0,0,0,3,-0.03700000000000003,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,309,qa,E,E,False,llm,0.0,0.439,0.578,1.0,1.0,False,0,0,0,0,0,3,0.13899999999999996,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,310,qa,A,A,False,llm,0.0,0.452,0.406,1.0,1.0,False,0,0,0,0,0,3,-0.045999999999999985,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,311,qa,E,E,False,llm,0.0,0.426,0.525,1.0,1.0,False,0,0,0,0,0,3,0.09900000000000003,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,312,qa,D,D,False,llm,0.0,0.493,0.546,1.0,1.0,False,0,0,0,0,0,3,0.05300000000000005,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,313,qa,E,E,False,llm,0.0,0.46,0.587,1.0,1.0,False,0,0,0,0,0,3,0.12699999999999995,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,314,qa,E,E,False,llm,0.0,0.549,0.604,1.0,1.0,False,0,0,0,0,0,3,0.05499999999999994,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,315,qa,B,B,False,llm,0.0,0.535,0.679,1.0,1.0,False,0,0,0,0,0,3,0.14400000000000002,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,316,qa,E,E,False,llm,0.0,0.45,0.64,1.0,1.0,False,0,0,0,0,0,3,0.19,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,317,qa,B,B,False,llm,0.0,0.493,0.462,1.0,1.0,False,0,0,0,0,0,3,-0.030999999999999972,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,318,qa,E,E,False,llm,0.0,0.351,0.514,1.0,1.0,False,0,0,0,0,0,3,0.16300000000000003,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,319,qa,D,D,False,llm,0.0,0.373,0.549,1.0,1.0,False,0,0,0,0,0,3,0.17600000000000005,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,320,qa,C,C,False,llm,0.0,0.524,0.506,1.0,1.0,False,0,0,0,0,0,3,-0.018000000000000016,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,321,qa,E,E,False,llm,0.286,0.421,0.389,1.0,1.0,False,0,0,2,0,2,3,-0.03199999999999997,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,322,qa,A,A,False,llm,0.0,0.486,0.663,1.0,1.0,False,0,0,0,0,0,3,0.17700000000000005,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,323,qa,B,B,False,llm,0.0,0.417,0.461,1.0,1.0,False,0,0,0,0,0,3,0.04400000000000004,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,324,qa,D,D,False,llm,0.0,0.467,0.616,1.0,1.0,False,0,0,0,0,0,3,0.14899999999999997,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,325,qa,C,C,False,llm,0.333,0.368,0.469,1.0,1.0,False,0,0,3,0,3,3,0.10099999999999998,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,326,qa,D,D,False,llm,0.0,0.392,0.497,1.0,1.0,False,0,0,0,0,0,3,0.10499999999999998,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,327,qa,D,D,False,llm,0.0,0.65,0.473,1.0,1.0,False,0,0,0,0,0,3,-0.17700000000000005,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,328,qa,B,B,False,llm,0.0,0.395,0.418,1.0,1.0,False,0,0,0,0,0,3,0.022999999999999965,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,329,qa,F,C,True,llm,0.0,0.547,0.482,1.0,1.0,False,0,0,3,3,6,3,-0.06500000000000006,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,330,qa,A,A,False,llm,0.0,0.491,0.514,1.0,1.0,False,0,0,6,6,12,3,0.02300000000000002,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,331,qa,I,I,False,llm,0.5,0.519,0.811,1.0,1.0,False,0,0,3,0,3,3,0.29200000000000004,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,332,qa,E,E,False,llm,0.0,0.361,0.615,1.0,1.0,False,0,0,0,0,0,3,0.254,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,333,qa,G,G,False,llm,0.0,0.491,0.62,1.0,1.0,False,0,0,0,0,0,3,0.129,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,334,qa,D,D,False,llm,0.0,0.506,0.707,1.0,1.0,False,0,0,0,0,0,3,0.20099999999999996,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,335,qa,H,H,False,llm,0.5,0.616,0.598,0.333,1.0,True,2,2,10,1,11,3,-0.018000000000000016,0.667
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,336,qa,D,D,False,llm,0.429,0.318,0.646,1.0,1.0,False,0,0,6,3,9,3,0.328,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,337,qa,E,E,False,llm,0.0,0.42,0.543,1.0,1.0,False,0,0,0,0,0,3,0.12300000000000005,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,338,qa,J,J,False,llm,0.0,0.397,0.54,1.0,1.0,False,0,0,0,0,0,3,0.14300000000000002,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,339,qa,J,J,False,llm,0.0,0.469,0.486,1.0,1.0,False,0,0,0,0,0,3,0.017000000000000015,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,340,qa,D,A,True,llm,0.0,0.402,0.441,1.0,1.0,False,0,0,0,0,0,3,0.03899999999999998,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,341,qa,I,I,False,llm,0.0,0.338,0.488,1.0,1.0,False,0,0,0,0,0,3,0.14999999999999997,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,342,qa,E,E,False,llm,0.0,0.471,0.616,1.0,1.0,False,0,0,6,6,12,3,0.14500000000000002,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,343,qa,F,F,False,llm,0.0,0.455,0.57,1.0,1.0,False,0,0,0,0,0,3,0.11499999999999994,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,344,qa,H,H,False,llm,0.182,0.268,0.561,1.0,1.0,False,0,2,8,4,12,3,0.29300000000000004,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,345,qa,H,H,False,llm,0.0,0.433,0.587,1.0,1.0,False,0,1,1,0,1,3,0.15399999999999997,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,346,qa,D,D,False,llm,0.0,0.374,0.563,1.0,1.0,False,0,0,0,0,0,3,0.18899999999999995,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,347,qa,G,G,False,llm,0.0,0.433,0.575,1.0,1.0,False,0,0,0,0,0,3,0.14199999999999996,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,348,qa,C,C,False,llm,0.429,0.485,0.583,1.0,1.0,False,0,3,9,3,12,3,0.09799999999999998,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,349,qa,D,D,False,llm,0.0,0.379,0.471,1.0,1.0,False,0,0,0,0,0,3,0.09199999999999997,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,350,qa,A,A,False,llm,0.0,0.542,0.486,1.0,1.0,False,0,0,0,0,0,3,-0.05600000000000005,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,351,qa,C,C,False,llm,0.0,0.503,0.613,1.0,1.0,False,0,0,0,0,0,3,0.10999999999999999,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,352,qa,D,D,False,llm,0.0,0.487,0.585,1.0,1.0,False,0,0,6,6,12,3,0.09799999999999998,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,353,qa,D,D,False,llm,0.0,0.446,0.658,1.0,1.0,False,0,0,0,0,0,3,0.21200000000000002,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,354,qa,C,C,False,llm,0.0,0.403,0.596,1.0,1.0,False,0,0,0,0,0,3,0.19299999999999995,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,355,qa,D,D,False,llm,0.0,0.431,0.599,1.0,1.0,False,0,0,0,0,0,3,0.16799999999999998,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,356,qa,B,B,False,llm,0.0,0.44,0.597,1.0,1.0,False,0,0,0,0,0,3,0.15699999999999997,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,357,qa,A,A,False,llm,0.0,0.443,0.675,1.0,1.0,False,0,0,0,0,0,3,0.23200000000000004,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,358,qa,B,B,False,llm,0.0,0.574,0.682,1.0,1.0,False,0,0,0,0,0,3,0.1080000000000001,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,359,qa,D,C,True,llm,0.857,0.41,0.38,1.0,1.0,False,0,0,6,0,6,3,-0.02999999999999997,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,360,qa,C,C,False,llm,0.0,0.44,0.688,1.0,1.0,False,0,0,6,6,12,3,0.24799999999999994,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,361,qa,A,A,False,llm,0.0,0.472,0.573,1.0,1.0,False,0,0,0,0,0,3,0.10099999999999998,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,362,qa,A,A,False,llm,0.0,0.473,0.376,1.0,1.0,False,0,0,0,0,0,3,-0.09699999999999998,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,363,qa,A,A,False,llm,0.0,0.442,0.596,1.0,1.0,False,0,0,0,0,0,3,0.15399999999999997,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,364,qa,D,D,False,llm,0.0,0.397,0.511,1.0,1.0,False,0,0,0,0,0,3,0.11399999999999999,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,365,qa,C,C,False,llm,0.0,0.359,0.481,1.0,1.0,False,0,0,0,0,0,3,0.122,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,366,qa,D,D,False,llm,0.0,0.429,0.401,1.0,1.0,False,0,0,4,4,8,3,-0.02799999999999997,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,367,qa,D,D,False,llm,0.0,0.393,0.484,1.0,1.0,False,0,0,0,0,0,3,0.09099999999999997,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,368,qa,A,A,False,llm,0.0,0.456,0.5,1.0,1.0,False,0,0,6,6,12,3,0.043999999999999984,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,369,qa,B,B,False,llm,0.0,0.438,0.494,1.0,1.0,False,0,0,0,0,0,3,0.055999999999999994,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,370,qa,C,C,False,llm,0.0,0.372,0.516,1.0,1.0,False,0,0,0,0,0,3,0.14400000000000002,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,371,qa,B,B,False,llm,0.0,0.73,0.75,1.0,1.0,False,0,0,0,0,0,3,0.020000000000000018,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,372,qa,A,B,True,llm,0.429,0.378,0.45,1.0,1.0,False,0,1,4,0,4,3,0.07200000000000001,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,373,qa,E,E,False,llm,0.0,0.479,0.667,1.0,1.0,False,0,0,0,0,0,3,0.18800000000000006,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,374,qa,A,A,False,llm,0.0,0.564,0.562,1.0,1.0,False,0,0,0,0,0,3,-0.0019999999999998908,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,375,qa,E,E,False,llm,0.0,0.365,0.491,1.0,1.0,False,0,0,0,0,0,3,0.126,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,376,qa,C,C,False,llm,0.0,0.533,0.586,1.0,1.0,False,0,0,0,0,0,3,0.052999999999999936,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,377,qa,D,D,False,llm,0.0,0.566,0.52,1.0,1.0,False,0,0,0,0,0,3,-0.04599999999999993,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,378,qa,B,B,False,llm,0.0,0.588,0.563,1.0,1.0,False,0,0,0,0,0,3,-0.025000000000000022,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,379,qa,A,A,False,llm,1.0,0.33,0.433,1.0,1.0,False,0,0,12,3,15,3,0.10299999999999998,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,380,qa,B,B,False,llm,0.0,0.569,0.589,0.333,1.0,False,0,1,1,0,1,3,0.020000000000000018,0.667
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,381,qa,B,B,False,llm,0.0,0.547,0.528,1.0,1.0,False,0,0,0,0,0,3,-0.019000000000000017,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,382,qa,A,A,False,llm,0.0,0.564,0.673,1.0,1.0,False,0,0,0,0,0,3,0.1090000000000001,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,383,qa,E,E,False,llm,0.0,0.507,0.504,1.0,1.0,False,0,0,0,0,0,3,-0.0030000000000000027,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,384,qa,E,E,False,llm,0.0,0.492,0.445,1.0,1.0,False,0,0,0,0,0,3,-0.046999999999999986,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,385,qa,D,D,False,llm,0.0,0.394,0.459,1.0,1.0,False,0,0,0,0,0,3,0.065,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,386,qa,A,A,False,llm,0.0,0.453,0.496,1.0,1.0,False,0,0,0,0,0,3,0.04299999999999998,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,387,qa,E,D,True,llm,0.0,0.523,0.641,1.0,1.0,False,0,0,0,0,0,3,0.118,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,388,qa,C,B,True,llm,1.0,0.364,0.511,1.0,1.0,False,0,0,6,0,6,3,0.14700000000000002,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,389,qa,D,D,False,llm,0.0,0.415,0.47,1.0,1.0,False,0,0,0,0,0,3,0.05499999999999999,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,390,qa,A,A,False,llm,0.0,0.472,0.511,1.0,1.0,False,0,0,0,0,0,3,0.039000000000000035,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,391,qa,A,A,False,llm,0.429,0.5,0.482,1.0,1.0,False,0,0,4,1,5,3,-0.018000000000000016,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,392,qa,C,B,True,llm,1.0,0.457,0.564,0.333,1.0,False,1,0,7,0,7,3,0.10699999999999993,0.667
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,393,qa,C,C,False,llm,0.0,0.496,0.565,1.0,1.0,False,0,0,0,0,0,3,0.06899999999999995,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,394,qa,E,E,False,llm,0.0,0.526,0.626,1.0,1.0,False,0,0,0,0,0,3,0.09999999999999998,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,395,qa,E,C,True,llm,0.333,0.418,0.439,0.333,1.0,False,1,1,5,0,5,3,0.02100000000000002,0.667
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,396,qa,C,C,False,llm,0.0,0.526,0.543,1.0,1.0,False,0,0,0,0,0,3,0.017000000000000015,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,397,qa,C,C,False,llm,0.0,0.438,0.544,1.0,1.0,False,0,0,0,0,0,3,0.10600000000000004,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,398,qa,E,A,True,llm,0.6,0.381,0.652,1.0,1.0,False,0,6,12,0,12,3,0.271,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,399,qa,E,E,False,llm,0.0,0.544,0.708,1.0,1.0,False,0,0,0,0,0,3,0.16399999999999992,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,400,qa,A,A,False,llm,0.0,0.385,0.425,1.0,1.0,False,0,0,6,6,12,3,0.03999999999999998,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,401,qa,C,C,False,llm,0.0,0.371,0.537,1.0,1.0,False,0,0,0,0,0,3,0.16600000000000004,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,402,qa,C,C,False,llm,0.0,0.422,0.494,1.0,1.0,False,0,0,3,3,6,3,0.07200000000000001,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,403,qa,D,B,True,llm,0.0,0.565,0.442,1.0,1.0,False,0,0,0,0,0,3,-0.12299999999999994,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,404,qa,A,A,False,llm,0.0,0.391,0.576,1.0,1.0,False,0,0,0,0,0,3,0.18499999999999994,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,405,qa,B,C,True,llm,0.0,0.373,0.464,0.333,0.333,False,0,4,4,0,4,3,0.09100000000000003,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,406,qa,C,C,False,llm,0.0,0.422,0.537,1.0,1.0,False,0,0,0,0,0,3,0.11500000000000005,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,407,qa,A,A,False,llm,0.0,0.377,0.5,1.0,1.0,False,0,0,6,6,12,3,0.123,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,408,qa,B,B,False,llm,0.0,0.4,0.573,1.0,1.0,False,0,0,0,0,0,3,0.17299999999999993,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,409,qa,B,B,False,llm,0.0,0.511,0.583,1.0,1.0,False,0,0,0,0,0,3,0.07199999999999995,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,410,qa,A,A,False,llm,0.0,0.596,0.526,1.0,1.0,False,0,0,0,0,0,3,-0.06999999999999995,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,411,qa,C,C,False,llm,0.0,0.346,0.485,1.0,1.0,False,0,0,0,0,0,3,0.139,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,412,qa,D,D,False,llm,0.0,0.351,0.547,1.0,1.0,False,0,0,0,0,0,3,0.19600000000000006,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,413,qa,D,D,False,llm,0.0,0.444,0.463,1.0,1.0,False,0,0,6,1,7,3,0.019000000000000017,0.0
detector_traces_qa_specialized_board_deepseek.jsonl,DeepSeek,Role-Specialist Board,414,qa,B,B,False,llm,0.0,0.366,0.531,1.0,1.0,False,0,0,0,0,0,3,0.16500000000000004,0.0
